rep,t,k,w_0,w_1,w_2,h,R
924.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17330.0
924.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23773.0
924.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25383.0
924.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25941.0
924.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38293.0
924.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27178.0
924.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31555.0
924.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31962.0
924.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,42284.0
924.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32477.0
925.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
925.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
925.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
925.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
925.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
925.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
925.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
925.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
925.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
925.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
925.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16302.0
925.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21295.0
925.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23647.0
925.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26429.0
925.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36675.0
925.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28350.0
925.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31994.0
925.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,31711.0
925.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,43084.0
925.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,33481.0
925.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17671.0
925.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22806.0
925.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24574.0
925.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27893.0
925.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38704.0
925.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29010.0
925.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33341.0
925.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32808.0
925.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40005.0
925.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31235.0
926.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
926.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
926.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
926.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
926.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
926.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
926.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
926.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
926.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
926.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
926.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16327.0
926.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22517.0
926.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23849.0
926.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26354.0
926.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36240.0
926.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28594.0
926.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31456.0
926.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33325.0
926.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,43831.0
926.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,38180.0
926.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17202.0
926.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24106.0
926.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24926.0
926.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27970.0
926.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37246.0
926.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27575.0
926.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32048.0
926.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34406.0
926.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40085.0
926.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34276.0
927.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
927.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
927.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
927.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
927.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
927.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
927.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
927.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
927.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
927.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
927.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16244.0
927.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22707.0
927.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,22932.0
927.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26730.0
927.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35432.0
927.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29048.0
927.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,32140.0
927.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32969.0
927.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,38291.0
927.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,38012.0
927.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17534.0
927.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24087.0
927.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23868.0
927.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27069.0
927.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36506.0
927.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28219.0
927.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34076.0
927.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34794.0
927.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40101.0
927.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37924.0
928.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
928.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
928.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
928.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
928.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
928.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
928.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
928.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
928.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
928.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
928.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16370.0
928.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22532.0
928.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,24090.0
928.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27694.0
928.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36795.0
928.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27545.0
928.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30682.0
928.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32320.0
928.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,42150.0
928.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,33355.0
928.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17457.0
928.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24559.0
928.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25701.0
928.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28383.0
928.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37793.0
928.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28154.0
928.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,30702.0
928.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33742.0
928.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,42640.0
928.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31228.0
929.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
929.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
929.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
929.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
929.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
929.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
929.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
929.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
929.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
929.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
929.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16538.0
929.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22315.0
929.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23412.0
929.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27139.0
929.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36010.0
929.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27330.0
929.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31388.0
929.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33412.0
929.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,41294.0
929.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37915.0
929.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18467.0
929.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23401.0
929.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25156.0
929.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,26949.0
929.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36895.0
929.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28317.0
929.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32967.0
929.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35907.0
929.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40586.0
929.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34118.0
930.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
930.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
930.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
930.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
930.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
930.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
930.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
930.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
930.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
930.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
930.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16285.0
930.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21476.0
930.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23618.0
930.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27274.0
930.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,37124.0
930.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27565.0
930.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30788.0
930.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33145.0
930.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,38882.0
930.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,34854.0
930.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16627.0
930.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,21430.0
930.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24979.0
930.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28046.0
930.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38513.0
930.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28840.0
930.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,30755.0
930.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34927.0
930.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,39818.0
930.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33909.0
931.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
931.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
931.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
931.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
931.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
931.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
931.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
931.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
931.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
931.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
931.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16154.0
931.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21130.0
931.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23815.0
931.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27671.0
931.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35265.0
931.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28592.0
931.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31422.0
931.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33067.0
931.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,37537.0
931.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,39284.0
931.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18043.0
931.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22424.0
931.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,26050.0
931.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28796.0
931.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35922.0
931.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28569.0
931.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31602.0
931.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33235.0
931.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38972.0
931.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37913.0
932.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
932.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
932.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
932.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
932.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
932.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
932.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
932.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
932.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
932.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
932.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16528.0
932.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22318.0
932.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23790.0
932.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26664.0
932.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36362.0
932.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29231.0
932.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31253.0
932.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33364.0
932.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40443.0
932.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,39762.0
932.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17865.0
932.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24546.0
932.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24852.0
932.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27380.0
932.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37661.0
932.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29954.0
932.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32152.0
932.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33099.0
932.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43193.0
932.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32275.0
933.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
933.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
933.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
933.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
933.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
933.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
933.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
933.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
933.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
933.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
933.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16121.0
933.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22371.0
933.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23139.0
933.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,24368.0
933.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35681.0
933.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,26263.0
933.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31508.0
933.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34216.0
933.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,37232.0
933.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,35980.0
933.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17419.0
933.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24175.0
933.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24644.0
933.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24216.0
933.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36606.0
933.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25870.0
933.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32154.0
933.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36289.0
933.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40192.0
933.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33599.0
934.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
934.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
934.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
934.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
934.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
934.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
934.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
934.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
934.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
934.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
934.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16313.0
934.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22127.0
934.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23890.0
934.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,26715.0
934.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36640.0
934.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,26708.0
934.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31982.0
934.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,31389.0
934.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39960.0
934.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36427.0
934.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17339.0
934.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24280.0
934.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25888.0
934.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27303.0
934.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37358.0
934.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27428.0
934.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31891.0
934.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33529.0
934.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,40871.0
934.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35645.0
935.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
935.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
935.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
935.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
935.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
935.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
935.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
935.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
935.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
935.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
935.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15231.0
935.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21812.0
935.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23516.0
935.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27664.0
935.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36691.0
935.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28980.0
935.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31572.0
935.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32677.0
935.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,41123.0
935.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,35068.0
935.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16262.0
935.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22893.0
935.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25036.0
935.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27841.0
935.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36662.0
935.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27872.0
935.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32419.0
935.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34044.0
935.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,39327.0
935.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32943.0
936.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
936.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
