state_code,county_code,county_sub_code,cntyname,town_name,areaname22,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,cbsasub22,pop2017
33,007,74500,Coos County,Success township,"Coos County, NH",611,764,891,1137,1375,NCNTY33007N33007,0
33,007,76580,Coos County,Thompson and Meserves purchase,"Coos County, NH",611,764,891,1137,1375,NCNTY33007N33007,10
33,007,80740,Coos County,Wentworth location,"Coos County, NH",611,764,891,1137,1375,NCNTY33007N33007,35
33,007,84420,Coos County,Whitefield town,"Coos County, NH",611,764,891,1137,1375,NCNTY33007N33007,2185
33,009,00580,Grafton County,Alexandria town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,2050
33,009,02020,Grafton County,Ashland town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,2240
33,009,03940,Grafton County,Bath town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,910
33,009,05060,Grafton County,Benton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,415
33,009,05460,Grafton County,Bethlehem town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,2545
33,009,07540,Grafton County,Bridgewater town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1025
33,009,07700,Grafton County,Bristol town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,3050
33,009,08660,Grafton County,Campton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,3295
33,009,08980,Grafton County,Canaan town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,3900
33,009,18740,Grafton County,Dorchester town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,345
33,009,22020,Grafton County,Easton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,285
33,009,23860,Grafton County,Ellsworth town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,60
33,009,24340,Grafton County,Enfield town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,4540
33,009,27300,Grafton County,Franconia town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1080
33,009,30820,Grafton County,Grafton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1175
33,009,32180,Grafton County,Groton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,565
33,009,33860,Grafton County,Hanover town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,11430
33,009,34820,Grafton County,Haverhill town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,4610
33,009,35220,Grafton County,Hebron town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,580
33,009,36900,Grafton County,Holderness town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,2295
33,009,40660,Grafton County,Landaff town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,455
33,009,41300,Grafton County,Lebanon city,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,13545
33,009,41860,Grafton County,Lincoln town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1285
33,009,42020,Grafton County,Lisbon town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1660
33,009,42580,Grafton County,Littleton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,5910
33,009,42820,Grafton County,Livermore town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,0
33,009,44100,Grafton County,Lyman town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,635
33,009,44260,Grafton County,Lyme town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1695
33,009,48980,Grafton County,Monroe town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,985
33,009,58340,Grafton County,Orange town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,200
33,009,58500,Grafton County,Orford town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1580
33,009,61060,Grafton County,Piermont town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,865
33,009,62660,Grafton County,Plymouth town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,6690
33,009,65940,Grafton County,Rumney town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1635
33,009,74740,Grafton County,Sugar Hill town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,645
33,009,76740,Grafton County,Thornton town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,2030
33,009,78740,Grafton County,Warren town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,830
33,009,79380,Grafton County,Waterville Valley town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,190
33,009,80500,Grafton County,Wentworth town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,830
33,009,87060,Grafton County,Woodstock town,"Grafton County, NH",850,983,1279,1627,2161,NCNTY33009N33009,1215
33,013,00660,Merrimack County,Allenstown town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4315
33,013,01460,Merrimack County,Andover town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,2785
33,013,06260,Merrimack County,Boscawen town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,3985
33,013,06500,Merrimack County,Bow town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,7690
33,013,06980,Merrimack County,Bradford town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1680
33,013,09860,Merrimack County,Canterbury town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,2250
33,013,12420,Merrimack County,Chichester town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,2590
33,013,14200,Merrimack County,Concord city,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,42715
33,013,16980,Merrimack County,Danbury town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1280
33,013,19460,Merrimack County,Dunbarton town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,2790
33,013,24900,Merrimack County,Epsom town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4650
33,013,27380,Merrimack County,Franklin city,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,8490
33,013,35540,Merrimack County,Henniker town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4895
33,013,35860,Merrimack County,Hill town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,945
33,013,37300,Merrimack County,Hooksett town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,13985
33,013,37540,Merrimack County,Hopkinton town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,5615
33,013,43380,Merrimack County,Loudon town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,5405
33,013,50900,Merrimack County,Newbury town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1890
33,013,52100,Merrimack County,New London town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4525
33,013,54260,Merrimack County,Northfield town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4820
33,013,60020,Merrimack County,Pembroke town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,7135
33,013,61940,Merrimack County,Pittsfield town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,4090
33,013,66980,Merrimack County,Salisbury town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1260
33,013,75460,Merrimack County,Sutton town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1930
33,013,78580,Merrimack County,Warner town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,2885
33,013,80020,Merrimack County,Webster town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1870
33,013,84900,Merrimack County,Wilmot town,"Merrimack County, NH",906,994,1307,1686,1772,NCNTY33013N33013,1475
33,019,00260,Sullivan County,Acworth town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,1030
33,019,11380,Sullivan County,Charlestown town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,5010
33,019,12900,Sullivan County,Claremont city,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,13030
33,019,15060,Sullivan County,Cornish town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,1775
33,019,16340,Sullivan County,Croydon town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,810
33,019,30500,Sullivan County,Goshen town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,730
33,019,31220,Sullivan County,Grantham town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,2940
33,019,40900,Sullivan County,Langdon town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,885
33,019,41700,Sullivan County,Lempster town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,860
33,019,52580,Sullivan County,Newport town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,6385
33,019,62340,Sullivan County,Plainfield town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,2440
33,019,72740,Sullivan County,Springfield town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,1010
33,019,75060,Sullivan County,Sunapee town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,3405
33,019,77940,Sullivan County,Unity town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,1500
33,019,78980,Sullivan County,Washington town,"Sullivan County, NH",842,910,1197,1480,1813,NCNTY33019N33019,1265
35,003,99999,Catron County,,"Catron County, NM",619,652,817,1161,1395,NCNTY35003N35003,3545
35,005,99999,Chaves County,,"Chaves County, NM",626,628,826,1065,1169,NCNTY35005N35005,65455
35,006,99999,Cibola County,,"Cibola County, NM",623,626,762,942,1033,NCNTY35006N35006,27050
35,007,99999,Colfax County,,"Colfax County, NM",565,574,745,921,1038,NCNTY35007N35007,12520
35,009,99999,Curry County,,"Curry County, NM",566,648,852,1120,1437,NCNTY35009N35009,50285
35,011,99999,De Baca County,,"De Baca County, NM",619,652,817,1100,1395,NCNTY35011N35011,2015
35,015,99999,Eddy County,,"Eddy County, NM",844,859,979,1391,1676,NCNTY35015N35015,56795
35,017,99999,Grant County,,"Grant County, NM",572,640,754,1029,1192,NCNTY35017N35017,28380
35,019,99999,Guadalupe County,,"Guadalupe County, NM",550,618,726,1031,1240,NCNTY35019N35019,4425
35,021,99999,Harding County,,"Harding County, NM",550,579,726,1031,1240,NCNTY35021N35021,545
35,023,99999,Hidalgo County,,"Hidalgo County, NM",550,579,726,897,1243,NCNTY35023N35023,4445
35,025,99999,Lea County,,"Lea County, NM",675,757,996,1291,1440,NCNTY35025N35025,69505
35,027,99999,Lincoln County,,"Lincoln County, NM",617,627,814,1030,1390,NCNTY35027N35027,19495
35,028,99999,Los Alamos County,,"Los Alamos County, NM",814,892,1127,1529,1929,NCNTY35028N35028,18030
35,029,99999,Luna County,,"Luna County, NM",482,552,726,974,1243,NCNTY35029N35029,24320
35,031,99999,McKinley County,,"McKinley County, NM",621,625,741,987,1005,NCNTY35031N35031,72850
35,033,99999,Mora County,,"Mora County, NM",588,598,752,1023,1271,NCNTY35033N35033,4605
35,035,99999,Otero County,,"Otero County, NM",557,651,742,1054,1270,NCNTY35035N35035,65130
35,037,99999,Quay County,,"Quay County, NM",550,620,726,955,1240,NCNTY35037N35037,8445
35,039,99999,Rio Arriba County,,"Rio Arriba County, NM",693,706,804,994,1090,NCNTY35039N35039,39455
35,041,99999,Roosevelt County,,"Roosevelt County, NM",644,646,850,1121,1351,NCNTY35041N35041,19315
35,047,99999,San Miguel County,,"San Miguel County, NM",665,677,771,1027,1046,NCNTY35047N35047,28205
35,051,99999,Sierra County,,"Sierra County, NM",482,552,726,981,985,NCNTY35051N35051,11255
35,053,99999,Socorro County,,"Socorro County, NM",556,558,734,1043,1256,NCNTY35053N35053,17100
35,055,99999,Taos County,,"Taos County, NM",783,787,935,1156,1600,NCNTY35055N35055,32810
35,059,99999,Union County,,"Union County, NM",550,552,726,953,1122,NCNTY35059N35059,4215
36,003,99999,Allegany County,,"Allegany County, NY",570,614,758,970,1121,NCNTY36003N36003,47400
36,009,99999,Cattaraugus County,,"Cattaraugus County, NY",625,629,771,1040,1122,NCNTY36009N36009,78175
36,011,99999,Cayuga County,,"Cayuga County, NY",662,709,885,1121,1254,NCNTY36011N36011,78320
36,013,99999,Chautauqua County,,"Chautauqua County, NY",532,630,777,1005,1090,NCNTY36013N36013,130845
36,017,99999,Chenango County,,"Chenango County, NY",549,667,802,1024,1092,NCNTY36017N36017,48765
36,019,99999,Clinton County,,"Clinton County, NY",720,725,934,1198,1287,NCNTY36019N36019,81225
36,021,99999,Columbia County,,"Columbia County, NY",839,913,1075,1383,1458,NCNTY36021N36021,61480
36,023,99999,Cortland County,,"Cortland County, NY",735,763,915,1131,1461,NCNTY36023N36023,48335
36,025,99999,Delaware County,,"Delaware County, NY",668,672,781,1062,1066,NCNTY36025N36025,45950
36,031,99999,Essex County,,"Essex County, NY",756,809,924,1272,1277,NCNTY36031N36031,38235
36,033,99999,Franklin County,,"Franklin County, NY",536,701,806,1050,1093,NCNTY36033N36033,51055
36,035,99999,Fulton County,,"Fulton County, NY",685,726,905,1119,1318,NCNTY36035N36035,53955
36,037,99999,Genesee County,,"Genesee County, NY",597,731,888,1198,1291,NCNTY36037N36037,58535
36,039,99999,Greene County,,"Greene County, NY",767,880,1089,1357,1477,NCNTY36039N36039,47790
36,041,99999,Hamilton County,,"Hamilton County, NY",745,750,987,1220,1403,NCNTY36041N36041,4645
36,049,99999,Lewis County,,"Lewis County, NY",693,705,897,1126,1355,NCNTY36049N36049,26845
36,057,99999,Montgomery County,,"Montgomery County, NY",738,742,874,1095,1210,NCNTY36057N36057,49500
36,077,99999,Otsego County,,"Otsego County, NY",760,772,938,1210,1375,NCNTY36077N36077,60750
36,089,99999,St. Lawrence County,,"St. Lawrence County, NY",630,718,877,1111,1257,NCNTY36089N36089,110815
36,097,99999,Schuyler County,,"Schuyler County, NY",670,686,868,1194,1341,NCNTY36097N36097,18110
36,099,99999,Seneca County,,"Seneca County, NY",706,711,881,1134,1330,NCNTY36099N36099,34845
36,101,99999,Steuben County,,"Steuben County, NY",686,717,847,1123,1356,NCNTY36101N36101,97540
36,105,99999,Sullivan County,,"Sullivan County, NY",691,833,1040,1313,1521,NCNTY36105N36105,75785
36,121,99999,Wyoming County,,"Wyoming County, NY",582,586,771,1013,1046,NCNTY36121N36121,40885
37,005,99999,Alleghany County,,"Alleghany County, NC",588,592,779,963,1320,NCNTY37005N37005,10935
37,009,99999,Ashe County,,"Ashe County, NC",571,575,726,903,1211,NCNTY37009N37009,26835
37,011,99999,Avery County,,"Avery County, NC",673,677,891,1101,1208,NCNTY37011N37011,17535
37,013,99999,Beaufort County,,"Beaufort County, NC",620,624,786,1082,1195,NCNTY37013N37013,47315
37,015,99999,Bertie County,,"Bertie County, NC",556,560,737,941,1140,NCNTY37015N37015,19915
37,017,99999,Bladen County,,"Bladen County, NC",551,555,730,1005,1146,NCNTY37017N37017,34130
37,031,99999,Carteret County,,"Carteret County, NC",744,749,986,1360,1688,NCNTY37031N37031,68700
37,033,99999,Caswell County,,"Caswell County, NC",589,635,724,996,1036,NCNTY37033N37033,22835
37,039,99999,Cherokee County,,"Cherokee County, NC",625,629,828,1080,1243,NCNTY37039N37039,27465
37,041,99999,Chowan County,,"Chowan County, NC",722,726,908,1122,1554,NCNTY37041N37041,14370
37,043,99999,Clay County,,"Clay County, NC",701,756,861,1064,1359,NCNTY37043N37043,10755
37,045,99999,Cleveland County,,"Cleveland County, NC",532,581,764,1030,1224,NCNTY37045N37045,97040
37,047,99999,Columbus County,,"Columbus County, NC",547,550,724,946,1143,NCNTY37047N37047,56590
37,055,99999,Dare County,,"Dare County, NC",934,966,1137,1526,1789,NCNTY37055N37055,35410
37,061,99999,Duplin County,,"Duplin County, NC",593,597,785,970,1122,NCNTY37061N37061,59350
37,075,99999,Graham County,,"Graham County, NC",562,566,745,921,1176,NCNTY37075N37075,8605
37,079,99999,Greene County,,"Greene County, NC",547,550,724,989,1239,NCNTY37079N37079,21060
37,083,99999,Halifax County,,"Halifax County, NC",639,644,847,1047,1251,NCNTY37083N37083,52300
37,091,99999,Hertford County,,"Hertford County, NC",664,669,880,1088,1278,NCNTY37091N37091,24260
37,095,99999,Hyde County,,"Hyde County, NC",634,638,798,1032,1260,NCNTY37095N37095,5505
37,099,99999,Jackson County,,"Jackson County, NC",663,675,769,1091,1214,NCNTY37099N37099,41725
37,105,99999,Lee County,,"Lee County, NC",701,756,861,1077,1250,NCNTY37105N37105,59805
37,107,99999,Lenoir County,,"Lenoir County, NC",542,620,816,1101,1289,NCNTY37107N37107,57935
37,111,99999,McDowell County,,"McDowell County, NC",601,604,733,906,1141,NCNTY37111N37111,45070
37,113,99999,Macon County,,"Macon County, NC",699,736,859,1062,1470,NCNTY37113N37113,34160
37,117,99999,Martin County,,"Martin County, NC",567,571,736,1013,1260,NCNTY37117N37117,23225
37,121,99999,Mitchell County,,"Mitchell County, NC",562,565,744,920,1175,NCNTY37121N37121,15155
37,123,99999,Montgomery County,,"Montgomery County, NC",558,561,724,895,1083,NCNTY37123N37123,27445
37,125,99999,Moore County,,"Moore County, NC",785,842,959,1320,1641,NCNTY37125N37125,94190
37,131,99999,Northampton County,,"Northampton County, NC",628,632,832,1028,1128,NCNTY37131N37131,20425
37,139,99999,Pasquotank County,,"Pasquotank County, NC",615,703,925,1304,1463,NCNTY37139N37139,39545
37,143,99999,Perquimans County,,"Perquimans County, NC",714,719,946,1290,1619,NCNTY37143N37143,13505
37,149,99999,Polk County,,"Polk County, NC",773,777,897,1109,1302,NCNTY37149N37149,20435
37,153,99999,Richmond County,,"Richmond County, NC",624,635,724,1020,1239,NCNTY37153N37153,45445
37,155,99999,Robeson County,,"Robeson County, NC",547,550,724,919,1021,NCNTY37155N37155,134185
37,161,99999,Rutherford County,,"Rutherford County, NC",563,567,724,895,1060,NCNTY37161N37161,66525
37,163,99999,Sampson County,,"Sampson County, NC",547,550,724,930,1121,NCNTY37163N37163,63665
37,165,99999,Scotland County,,"Scotland County, NC",592,596,784,987,1063,NCNTY37165N37165,35445
37,167,99999,Stanly County,,"Stanly County, NC",538,667,777,1038,1306,NCNTY37167N37167,60875
37,171,99999,Surry County,,"Surry County, NC",583,587,724,946,1184,NCNTY37171N37171,72315
37,173,99999,Swain County,,"Swain County, NC",575,579,724,986,1143,NCNTY37173N37173,14210
37,175,99999,Transylvania County,,"Transylvania County, NC",787,792,1042,1288,1520,NCNTY37175N37175,33290
37,177,99999,Tyrrell County,,"Tyrrell County, NC",741,800,911,1221,1438,NCNTY37177N37177,4090
37,181,99999,Vance County,,"Vance County, NC",673,684,791,1073,1254,NCNTY37181N37181,44420
37,185,99999,Warren County,,"Warren County, NC",555,558,724,946,1239,NCNTY37185N37185,20190
37,187,99999,Washington County,,"Washington County, NC",575,579,724,980,1239,NCNTY37187N37187,12330
37,189,99999,Watauga County,,"Watauga County, NC",756,842,1038,1341,1639,NCNTY37189N37189,53420
37,193,99999,Wilkes County,,"Wilkes County, NC",589,610,724,998,1127,NCNTY37193N37193,68525
37,195,99999,Wilson County,,"Wilson County, NC",595,722,874,1093,1185,NCNTY37195N37195,81380
37,199,99999,Yancey County,,"Yancey County, NC",546,584,748,1009,1192,NCNTY37199N37199,17605
38,001,99999,Adams County,,"Adams County, ND",572,575,757,1075,1194,NCNTY38001N38001,2370
38,003,99999,Barnes County,,"Barnes County, ND",601,605,796,990,1173,NCNTY38003N38003,10970
38,005,99999,Benson County,,"Benson County, ND",653,664,757,944,1296,NCNTY38005N38005,6875
38,007,99999,Billings County,,"Billings County, ND",661,666,876,1244,1382,NCNTY38007N38007,985
38,009,99999,Bottineau County,,"Bottineau County, ND",640,644,848,1048,1338,NCNTY38009N38009,6650
38,011,99999,Bowman County,,"Bowman County, ND",572,575,757,1075,1137,NCNTY38011N38011,3225
38,013,99999,Burke County,,"Burke County, ND",642,646,850,1074,1229,NCNTY38013N38013,2255
38,019,99999,Cavalier County,,"Cavalier County, ND",653,664,757,1075,1194,NCNTY38019N38019,3815
38,021,99999,Dickey County,,"Dickey County, ND",572,575,757,936,1286,NCNTY38021N38021,5040
38,023,99999,Divide County,,"Divide County, ND",895,901,1186,1685,1871,NCNTY38023N38023,2380
38,025,99999,Dunn County,,"Dunn County, ND",749,826,1087,1344,1715,NCNTY38025N38025,4350
38,027,99999,Eddy County,,"Eddy County, ND",572,575,757,955,1194,NCNTY38027N38027,2320
38,029,99999,Emmons County,,"Emmons County, ND",572,575,757,1075,1194,NCNTY38029N38029,3390
38,031,99999,Foster County,,"Foster County, ND",653,664,757,1073,1194,NCNTY38031N38031,3320
38,033,99999,Golden Valley County,,"Golden Valley County, ND",659,671,764,944,1205,NCNTY38033N38033,1890
38,037,99999,Grant County,,"Grant County, ND",589,593,757,971,1194,NCNTY38037N38037,2385
38,039,99999,Griggs County,,"Griggs County, ND",572,575,757,1075,1194,NCNTY38039N38039,2275
38,041,99999,Hettinger County,,"Hettinger County, ND",850,856,1126,1462,1777,NCNTY38041N38041,2600
38,043,99999,Kidder County,,"Kidder County, ND",653,664,757,1075,1194,NCNTY38043N38043,2455
38,045,99999,LaMoure County,,"LaMoure County, ND",572,575,757,1075,1296,NCNTY38045N38045,4105
38,047,99999,Logan County,,"Logan County, ND",572,575,757,993,1194,NCNTY38047N38047,1930
38,049,99999,McHenry County,,"McHenry County, ND",653,664,757,1075,1194,NCNTY38049N38049,5950
38,051,99999,McIntosh County,,"McIntosh County, ND",653,664,757,1056,1060,NCNTY38051N38051,2680
38,053,99999,McKenzie County,,"McKenzie County, ND",899,905,1191,1472,2024,NCNTY38053N38053,11680
38,055,99999,McLean County,,"McLean County, ND",584,588,774,1059,1216,NCNTY38055N38055,9605
38,057,99999,Mercer County,,"Mercer County, ND",700,717,905,1174,1428,NCNTY38057N38057,8635
38,061,99999,Mountrail County,,"Mountrail County, ND",691,708,807,998,1263,NCNTY38061N38061,9985
38,063,99999,Nelson County,,"Nelson County, ND",653,664,757,1075,1194,NCNTY38063N38063,2970
38,067,99999,Pembina County,,"Pembina County, ND",648,652,757,1075,1194,NCNTY38067N38067,7050
38,069,99999,Pierce County,,"Pierce County, ND",685,698,795,983,1078,NCNTY38069N38069,4270
38,071,99999,Ramsey County,,"Ramsey County, ND",653,664,757,1075,1183,NCNTY38071N38071,11575
38,073,99999,Ransom County,,"Ransom County, ND",508,581,765,1038,1207,NCNTY38073N38073,5410
38,075,99999,Renville County,,"Renville County, ND",590,594,781,965,1148,NCNTY38075N38075,2545
38,077,99999,Richland County,,"Richland County, ND",572,575,757,1075,1100,NCNTY38077N38077,16335
38,079,99999,Rolette County,,"Rolette County, ND",581,585,757,1037,1194,NCNTY38079N38079,14655
38,081,99999,Sargent County,,"Sargent County, ND",602,606,757,1017,1098,NCNTY38081N38081,3885
38,083,99999,Sheridan County,,"Sheridan County, ND",661,666,876,1244,1382,NCNTY38083N38083,1405
38,085,99999,Sioux County,,"Sioux County, ND",572,575,757,936,1125,NCNTY38085N38085,4420
38,087,99999,Slope County,,"Slope County, ND",661,666,876,1244,1382,NCNTY38087N38087,675
38,089,99999,Stark County,,"Stark County, ND",874,890,1014,1440,1697,NCNTY38089N38089,30315
38,091,99999,Steele County,,"Steele County, ND",572,575,757,1075,1194,NCNTY38091N38091,1915
38,093,99999,Stutsman County,,"Stutsman County, ND",575,579,762,1082,1202,NCNTY38093N38093,21060
38,095,99999,Towner County,,"Towner County, ND",572,575,757,1075,1194,NCNTY38095N38095,2260
38,097,99999,Traill County,,"Traill County, ND",600,603,757,1075,1256,NCNTY38097N38097,8050
38,099,99999,Walsh County,,"Walsh County, ND",572,576,758,981,1147,NCNTY38099N38099,10920
38,101,99999,Ward County,,"Ward County, ND",697,779,1025,1456,1754,NCNTY38101N38101,69630
38,103,99999,Wells County,,"Wells County, ND",653,659,757,1075,1200,NCNTY38103N38103,4090
38,105,99999,Williams County,,"Williams County, ND",674,811,1014,1440,1600,NCNTY38105N38105,32915
39,001,99999,Adams County,,"Adams County, OH",547,591,738,940,1001,NCNTY39001N39001,27925
39,005,99999,Ashland County,,"Ashland County, OH",516,590,776,978,1260,NCNTY39005N39005,53300
39,007,99999,Ashtabula County,,"Ashtabula County, OH",529,604,788,1049,1110,NCNTY39007N39007,98620
39,009,99999,Athens County,,"Athens County, OH",796,822,936,1157,1269,NCNTY39009N39009,65565
39,011,99999,Auglaize County,,"Auglaize County, OH",578,615,768,1090,1199,NCNTY39011N39011,45780
39,021,99999,Champaign County,,"Champaign County, OH",574,598,774,1074,1181,NCNTY39021N39021,39005
39,027,99999,Clinton County,,"Clinton County, OH",539,661,812,1080,1284,NCNTY39027N39027,41870
39,029,99999,Columbiana County,,"Columbiana County, OH",500,648,753,1012,1097,NCNTY39029N39029,104585
39,031,99999,Coshocton County,,"Coshocton County, OH",547,563,738,1000,1104,NCNTY39031N39031,36600
39,033,99999,Crawford County,,"Crawford County, OH",537,613,742,943,1006,NCNTY39033N39033,42230
39,037,99999,Darke County,,"Darke County, OH",547,609,738,999,1002,NCNTY39037N39037,51920
39,039,99999,Defiance County,,"Defiance County, OH",610,614,808,1123,1169,NCNTY39039N39039,38310
39,043,99999,Erie County,,"Erie County, OH",680,690,864,1068,1309,NCNTY39043N39043,75370
39,047,99999,Fayette County,,"Fayette County, OH",549,622,783,977,1072,NCNTY39047N39047,28660
39,053,99999,Gallia County,,"Gallia County, OH",558,623,752,930,1102,NCNTY39053N39053,30205
39,059,99999,Guernsey County,,"Guernsey County, OH",516,590,776,980,1206,NCNTY39059N39059,39415
39,063,99999,Hancock County,,"Hancock County, OH",580,689,873,1144,1494,NCNTY39063N39063,75510
39,065,99999,Hardin County,,"Hardin County, OH",555,616,748,961,1014,NCNTY39065N39065,31575
39,067,99999,Harrison County,,"Harrison County, OH",547,563,738,924,1001,NCNTY39067N39067,15395
39,069,99999,Henry County,,"Henry County, OH",559,662,754,1023,1122,NCNTY39069N39069,27465
39,071,99999,Highland County,,"Highland County, OH",606,610,758,1018,1079,NCNTY39071N39071,43030
39,075,99999,Holmes County,,"Holmes County, OH",553,567,746,922,1012,NCNTY39075N39075,43810
39,077,99999,Huron County,,"Huron County, OH",601,608,800,1021,1103,NCNTY39077N39077,58495
39,079,99999,Jackson County,,"Jackson County, OH",573,587,773,1052,1233,NCNTY39079N39079,32625
39,083,99999,Knox County,,"Knox County, OH",636,640,790,1066,1071,NCNTY39083N39083,60945
39,091,99999,Logan County,,"Logan County, OH",611,626,824,1064,1117,NCNTY39091N39091,45325
39,101,99999,Marion County,,"Marion County, OH",657,661,870,1075,1180,NCNTY39101N39101,65485
39,105,99999,Meigs County,,"Meigs County, OH",490,648,738,912,1263,NCNTY39105N39105,23235
39,107,99999,Mercer County,,"Mercer County, OH",562,565,744,992,1009,NCNTY39107N39107,40725
39,111,99999,Monroe County,,"Monroe County, OH",547,648,738,948,1070,NCNTY39111N39111,14240
39,115,99999,Morgan County,,"Morgan County, OH",547,639,738,912,1037,NCNTY39115N39115,14775
39,119,99999,Muskingum County,,"Muskingum County, OH",601,605,796,1013,1118,NCNTY39119N39119,85935
39,121,99999,Noble County,,"Noble County, OH",558,660,752,930,1056,NCNTY39121N39121,14500
